ZIP_CODE,CITY_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,STATE_CODE,TOT_HOME_AVAILABLE_2020,TOT_HOME_AVAILABLE_2021,RT_BUILDING_PERMIT_YOY_2022_2021,AVG_PEOPLE_PER_HOME,EST_TOTAL_HOME_DEMAND_2030,TOT_BALANCE_INVENTORY,TOT_FX_CONSTRUCTION_5Y,TOT_HOUSING_UNIT,TOT_OWNER_OCCUPIED_HOUSING_UNIT,TOT_RENTER_OCCUPIED_HOUSING_UNIT,RT_VACANCY,RT_VACANCY_RENTAL,LBL_LATEST_HOUSING_YEAR_DATA,IDX_DEMAND_SUPPLY,UPDATED_AT
98624,Ilwaco,Pacific County,53049,WA,987,802,0.161904762,1.913880446,866.3028057,-120.6971943,,802,413,167,0.27680798,0.079,2021,36.03936069,12/3/2024
98638,Naselle,Pacific County,53049,WA,733,728,0.161904762,2.031377899,698.0483546,-34.9516454,,728,529,102,0.133241758,0,2021,43.7010611,12/3/2024
98527,Bay Center,Pacific County,53049,WA,250,261,0.161904762,0.908,323.7885463,73.78854626,,261,125,6,0.498084291,0,2021,78.90988153,12/3/2024
98590,Tokeland,Pacific County,53049,WA,351,353,0.161904762,1.398860399,314.5417515,-36.45824847,,353,216,26,0.314447592,0,2021,37.93078433,12/3/2024
98641,Oysterville,Pacific County,53049,WA,26,134,0.161904762,0.846153846,74.45454546,48.45454546,,134,68,0,0.492537313,,2021,100,12/3/2024
98614,Chinook,Pacific County,53049,WA,199,334,0.161904762,0.713567839,661.4647887,462.4647887,,334,200,0,0.401197605,,2021,100,12/3/2024
98586,South Bend,Pacific County,53049,WA,931,882,0.161904762,1.893662728,1149.095859,218.0958593,,882,426,281,0.198412698,0,2021,72.65612595,12/3/2024
98631,Long Beach,Pacific County,53049,WA,3472,3289,0.161904762,0.879896313,3598.151227,126.1512275,,3289,1172,392,0.524475524,0.097,2021,52.32945838,12/3/2024
98644,Seaview,Pacific County,53049,WA,459,668,0.161904762,1.047930283,563.014553,104.014553,,668,339,46,0.423652695,0,2021,71.87063154,12/3/2024
98640,Ocean Park,Pacific County,53049,WA,5113,4965,0.161904762,0.933698416,5174.047549,61.04754923,,4965,2171,188,0.524874119,0.138,2021,49.82421326,12/3/2024
98577,Raymond,Pacific County,53049,WA,3224,3119,0.161904762,2.2441067,3520.331721,296.3317208,,3119,2385,428,0.098108368,0.07,2021,58.0374775,12/3/2024
97825,Dayville,Grant County,41023,OR,215,174,-0.65,1.562790698,316.7410714,101.7410714,,174,109,26,0.224137931,0.071,2021,97.19636335,12/3/2024
97845,John Day,Grant County,41023,OR,1166,1241,-0.65,1.845626072,1091.770446,-74.2295539,,1241,813,326,0.082191781,0.033,2021,42.06007455,12/3/2024
97873,Seneca,Grant County,41023,OR,174,133,-0.65,1.574712644,100.3357664,-73.66423358,,133,83,25,0.187969925,0,2021,5.119886925,12/3/2024
97869,Prairie City,Grant County,41023,OR,594,549,-0.65,1.589225589,499.6144068,-94.38559322,,549,334,81,0.244080146,0.08,2021,32.27943162,12/3/2024
97820,Canyon City,Grant County,41023,OR,495,526,-0.65,1.98989899,708.0761421,213.0761421,,526,382,80,0.121673004,0.048,2021,92.80524475,12/3/2024
97865,Mount Vernon,Grant County,41023,OR,807,633,-0.65,1.872366791,622.2071476,-184.7928524,,633,441,91,0.159557662,0,2021,25.08139331,12/3/2024
97817,Bates,Grant County,41023,OR,24,29,-0.65,2.291666667,10.90909091,-13.09090909,,29,6,0,0.793103448,,2021,0,12/3/2024
97864,Monument,Grant County,41023,OR,227,190,-0.65,1.145374449,229.6192308,2.619230769,,190,121,29,0.210526316,0.121,2021,49.78300947,12/3/2024
97848,Kimberly,Grant County,41023,OR,114,121,-0.65,2.070175439,94.6779661,-19.3220339,,121,64,23,0.280991736,0,2021,31.19152518,12/3/2024
97856,Long Creek,Grant County,41023,OR,337,335,-0.65,1.059347181,560.7226891,223.7226891,,335,129,87,0.355223881,0,2021,100,12/3/2024
99105,Benge,Adams County,53001,WA,22,16,-0.343283582,1.681818182,22,0,,16,10,3,0.1875,0,2021,48.5980283,12/3/2024
99371,Washtucna,Adams County,53001,WA,277,244,-0.343283582,1.180505415,337.1437309,60.14373089,,244,79,46,0.487704918,0.617,2021,70.8964508,12/3/2024
99341,Lind,Adams County,53001,WA,359,318,-0.343283582,1.913649025,392.9665211,33.96652111,,318,177,61,0.251572327,0,2021,58.31475893,12/3/2024
99344,Othello,Adams County,53001,WA,5580,5791,-0.343283582,3.297491039,6575.302174,995.3021739,,5791,3175,2163,0.078224832,0.014,2021,66.91629162,12/3/2024
99169,Ritzville,Adams County,53001,WA,1311,1270,-0.343283582,2.031273837,1527.612843,216.6128427,,1270,801,307,0.127559055,0.038,2021,65.56659086,12/3/2024
97758,Riley,Harney County,41025,OR,70,104,0.363636364,1.085714286,70.92105263,0.921052632,,104,13,17,0.711538462,0,2021,49.94932262,12/3/2024
97736,Frenchglen,Harney County,41025,OR,59,40,0.363636364,1.491525424,87.82954546,28.82954546,,40,8,15,0.425,0,2021,98.78018559,12/3/2024
97904,Drewsey,Harney County,41025,OR,165,168,0.363636364,1.509090909,135.8433735,-29.15662651,,168,96,24,0.285714286,0,2021,30.45052545,12/3/2024
97721,Princeton,Harney County,41025,OR,138,112,0.363636364,1.442028986,101.9396985,-36.06030151,,112,54,27,0.276785714,0,2021,21.76227374,12/3/2024
97710,Fields,Harney County,41025,OR,101,86,0.363636364,1.00990099,32.67647059,-68.32352941,,86,19,18,0.569767442,0,2021,0,12/3/2024
97732,Crane,Harney County,41025,OR,78,85,0.363636364,1.448717949,75.92920354,-2.07079646,,85,39,21,0.294117647,0.323,2021,45.87152294,12/3/2024
97720,Burns,Harney County,41025,OR,2332,2115,0.363636364,1.879502573,2264.960986,-67.03901437,,2115,1176,608,0.156501182,0.008,2021,45.64571381,12/3/2024
97738,Hines,Harney County,41025,OR,907,983,0.363636364,2.254685777,897.6860636,-9.31393643,,983,754,177,0.052899288,0.063,2021,47.54342403,12/3/2024
97722,Diamond,Harney County,41025,OR,44,32,0.363636364,1.227272727,19.55555556,-24.44444444,,32,8,2,0.6875,0,2021,0,12/3/2024
97064,Vernonia,Columbia County,41009,OR,1576,1540,-0.671497585,2.058375635,1715.430333,139.4303329,,1540,1096,208,0.153246753,0.059,2021,57.68385806,12/3/2024
97053,Warren,Columbia County,41009,OR,1350,1474,-0.671497585,2.691111111,1478.571429,128.5714286,,1474,1337,96,0.027815468,0,2021,58.37882529,12/3/2024
97054,Deer Island,Columbia County,41009,OR,663,667,-0.671497585,2.063348416,465.2631579,-197.7368421,,667,591,31,0.067466267,0.295,2021,17.96869035,12/3/2024
97048,Rainier,Columbia County,41009,OR,3045,3169,-0.671497585,2.492939245,3432.895534,387.8955342,,3169,2236,603,0.104133796,0,2021,61.68053683,12/3/2024
97018,Columbia City,Columbia County,41009,OR,754,749,-0.671497585,2.24933687,579.7264151,-174.2735849,,749,602,101,0.06141522,0.106,2021,24.86114126,12/3/2024
97056,Scappoose,Columbia County,41009,OR,5024,4890,-0.671497585,2.42058121,5375.98158,351.9815805,,4890,3448,1081,0.073824131,0,2021,55.79307886,12/3/2024
97051,Saint Helens,Columbia County,41009,OR,6741,6659,-0.671497585,2.540572615,7127.527035,386.5270349,,6659,4167,2095,0.059618561,0.013,2021,54.48672372,12/3/2024
97016,Clatskanie,Columbia County,41009,OR,3017,3105,-0.671497585,2.097779251,3143.324064,126.3240638,,3105,2244,484,0.121417069,0.059,2021,52.89808639,12/3/2024
97910,Jordan Valley,Malheur County,41045,OR,419,353,-0.085714286,1.494033413,352.0670927,-66.93290735,,353,90,89,0.492917847,0.043,2021,32.19253814,12/3/2024
97908,Ironside,Malheur County,41045,OR,40,31,-0.085714286,0.775,20.64516129,-19.35483871,,31,4,6,0.677419355,0,2021,0,12/3/2024
97903,Brogan,Malheur County,41045,OR,36,39,-0.085714286,0.583333333,27.42857143,-8.571428571,,39,16,0,0.58974359,,2021,24.14603582,12/3/2024
97911,Juntura,Malheur County,41045,OR,85,64,-0.085714286,1.247058824,48.91509434,-36.08490566,,64,21,11,0.5,0,2021,4.999664348,12/3/2024
97913,Nyssa,Malheur County,41045,OR,2092,1923,-0.085714286,2.393403442,2039.355303,-52.64469742,,1923,929,681,0.162766511,0.019,2021,46.01364755,12/3/2024
97901,Adrian,Malheur County,41045,OR,337,328,-0.085714286,2.106824926,356.9352113,19.93521127,,328,189,71,0.207317073,0.012,2021,54.67314305,12/3/2024
97914,Ontario,Malheur County,41045,OR,6772,6801,-0.085714286,2.847164796,7052.278824,280.2788237,,6801,3489,2438,0.128510513,0.049,2021,52.84849757,12/3/2024
97906,Harper,Malheur County,41045,OR,109,115,-0.085714286,2.403669725,133.9618321,24.96183206,,115,56,33,0.226086957,0,2021,72.11673862,12/3/2024
97918,Vale,Malheur County,41045,OR,2006,1860,-0.085714286,2.259720837,1931.654533,-74.34546658,,1860,997,605,0.138709677,0.019,2021,44.79186772,12/3/2024
98802,East Wenatchee,Douglas County,53017,WA,12355,12223,-0.362229102,2.559773371,13285.16047,930.1604692,,12223,7929,3460,0.068232022,0.022,2021,56.32979378,12/3/2024
98858,Waterville,Douglas County,53017,WA,902,887,-0.362229102,2.037694013,986.4091404,84.40914037,,887,521,244,0.137542277,0,2021,58.20853938,12/3/2024
98843,Orondo,Douglas County,53017,WA,1432,1487,-0.362229102,1.525837989,1753.790389,321.790389,,1487,444,345,0.469401479,0.025,2021,71.67578523,12/3/2024
98845,Palisades,Douglas County,53017,WA,113,115,-0.362229102,2.353982301,108.3270677,-4.672932331,,115,73,31,0.095652174,0,2021,44.35110329,12/3/2024
98830,Mansfield,Douglas County,53017,WA,293,278,-0.362229102,1.679180887,362.6768293,69.67682927,,278,161,85,0.115107914,0.096,2021,73.02020128,12/3/2024
98850,Rock Island,Douglas County,53017,WA,617,627,-0.362229102,2.735818476,712.4010664,95.40106635,,627,419,175,0.052631579,0,2021,64.47733763,12/3/2024
98813,Bridgeport,Douglas County,53017,WA,1000,888,-0.362229102,3.012,1163.346614,163.3466135,,888,454,353,0.091216216,0.011,2021,65.373459,12/3/2024
98816,Chelan,Chelan County,53007,WA,5048,4792,-0.241666667,1.189580032,6718.337386,1670.337386,,4792,1521,916,0.491444073,0.146,2021,82.57998634,12/3/2024
98831,Manson,Chelan County,53007,WA,2428,2312,-0.241666667,1.453459638,2779.57495,351.5749504,,2312,855,500,0.413927336,0.144,2021,63.46877533,12/3/2024
98836,Monitor,Chelan County,53007,WA,350,258,-0.241666667,2.722857143,415.7397692,65.73976915,,258,159,99,0,0,2021,67.88764839,12/3/2024
98828,Malaga,Chelan County,53007,WA,866,833,-0.241666667,2.362586605,435.9628544,-430.0371457,,833,652,108,0.087635054,0,2021,0,12/3/2024
98811,Ardenvoir,Chelan County,53007,WA,59,45,-0.241666667,3.169491525,45.43315508,-13.56684492,,45,16,29,0,0,2021,24.98289545,12/3/2024
98826,Leavenworth,Chelan County,53007,WA,6181,5811,-0.241666667,1.233457369,7080.909496,899.9094963,,5811,2373,893,0.437962485,0.126,2021,63.55017795,12/3/2024
98847,Peshastin,Chelan County,53007,WA,947,1044,-0.241666667,2.42344245,1065.013943,118.0139434,,1044,657,229,0.151340996,0,2021,61.3961692,12/3/2024
98822,Entiat,Chelan County,53007,WA,969,858,-0.241666667,1.855521156,1080.020022,111.0200222,,858,537,145,0.205128205,0,2021,60.36435972,12/3/2024
98821,Dryden,Chelan County,53007,WA,376,377,-0.241666667,2.659574468,189.128,-186.872,,377,192,185,0,0,2021,0,12/3/2024
98852,Stehekin,Chelan County,53007,WA,182,170,-0.241666667,0.10989011,236.6,54.6,,170,8,2,0.941176471,0.333,2021,79.40753882,12/3/2024
98815,Cashmere,Chelan County,53007,WA,2913,2868,-0.241666667,2.475111569,3343.687656,430.687656,,2868,1924,724,0.076708508,0,2021,63.78200343,12/3/2024
98801,Wenatchee,Chelan County,53007,WA,17788,17717,-0.241666667,2.46227794,18824.84477,1036.844768,,17717,9671,7039,0.056838065,0.013,2021,54.5842137,12/3/2024
97625,Dairy,Klamath County,41035,OR,113,77,-0.098901099,3.185840708,75.64722222,-37.35277778,,77,48,14,0.194805195,0,2021,14.65051207,12/3/2024
97731,Chemult,Klamath County,41035,OR,294,256,-0.098901099,1.557823129,127.7423581,-166.2576419,,256,49,147,0.234375,0,2021,0,12/3/2024
97639,Sprague River,Klamath County,41035,OR,298,159,-0.098901099,1.60738255,34.83924843,-263.1607516,,159,21,0,0.867924528,,2021,0,12/3/2024
97623,Bonanza,Klamath County,41035,OR,1299,1275,-0.098901099,2.056966898,1297.541542,-1.458458084,,1275,966,176,0.104313725,0,2021,48.48272324,12/3/2024
97603,Klamath Falls,Klamath County,41035,OR,13210,12985,-0.098901099,2.255639667,15514.44609,2304.446085,,12985,8123,4160,0.05406238,0.008,2021,66.51346002,12/3/2024
97601,Klamath Falls,Klamath County,41035,OR,11592,11099,-0.098901099,1.985852312,10751.55482,-840.4451781,,11099,5496,4241,0.122713758,0.056,2021,41.15217353,12/3/2024
97622,Bly,Klamath County,41035,OR,256,233,-0.098901099,1.30859375,215.4985075,-40.50149254,,233,136,26,0.30472103,0,2021,32.35022673,12/3/2024
97733,Crescent,Klamath County,41035,OR,1329,1220,-0.098901099,0.347629797,865.8636364,-463.1363636,,1220,183,73,0.790163934,0,2021,12.80920294,12/3/2024
97737,Gilchrist,Klamath County,41035,OR,280,244,-0.098901099,1.667857143,409.5074946,129.5074946,,244,168,32,0.180327869,0,2021,96.09877258,12/3/2024
97621,Beatty,Klamath County,41035,OR,228,208,-0.098901099,1.140350877,121.0153846,-106.9846154,,208,109,1,0.471153846,0,2021,0.408793888,12/3/2024
97634,Midland,Klamath County,41035,OR,121,135,-0.098901099,2.347107438,153.3802817,32.38028169,,135,122,13,0,0,2021,76.08069027,12/3/2024
97627,Keno,Klamath County,41035,OR,313,266,-0.098901099,1.782747604,327.0232975,14.02329749,,266,133,49,0.315789474,0,2021,53.19920968,12/3/2024
97624,Chiloquin,Klamath County,41035,OR,2080,2189,-0.098901099,1.691826923,2121.375391,41.37539074,,2189,1419,234,0.244860667,0,2021,50.64090576,12/3/2024
97632,Malin,Klamath County,41035,OR,665,661,-0.098901099,2.603007519,607.7585211,-57.24147891,,661,347,186,0.193645991,0.031,2021,39.75801854,12/3/2024
97626,Fort Klamath,Klamath County,41035,OR,103,137,-0.098901099,0.563106796,221.9827586,118.9827586,,137,60,22,0.401459854,0,2021,100,12/3/2024
97633,Merrill,Klamath County,41035,OR,609,523,-0.098901099,2.073891626,794.1591449,185.1591449,,523,334,141,0.091778203,0.072,2021,79.82223532,12/3/2024
98639,North Bonneville,Skamania County,53059,WA,396,487,0.066666667,2.159090909,711.8736842,315.8736842,,487,305,140,0.0862423,0.052,2021,100,12/3/2024
98648,Stevenson,Skamania County,53059,WA,1483,1475,0.066666667,2.162508429,1514.444964,31.44496414,,1475,970,312,0.130847458,0.016,2021,50.77560518,12/3/2024
98651,Underwood,Skamania County,53059,WA,473,503,0.066666667,2.179704017,478.9641125,5.964112512,,503,389,71,0.085487078,0.184,2021,49.89296408,12/3/2024
98610,Carson,Skamania County,53059,WA,1525,1369,0.066666667,2.097704918,1497.350735,-27.6492654,,1369,897,257,0.157048941,0.138,2021,46.7360385,12/3/2024
98548,Hoodsport,Mason County,53045,WA,2418,2219,-0.254658385,0.822580645,3169.294118,751.2941176,,2219,1003,122,0.493014872,0.135,2021,80.50732527,12/3/2024
98546,Grapeview,Mason County,53045,WA,2438,2206,-0.254658385,1.322805578,2351.819535,-86.18046512,,2206,1172,154,0.398912058,0.168,2021,44.96776039,12/3/2024
98592,Union,Mason County,53045,WA,1300,1084,-0.254658385,1.338461538,1294.022989,-5.977011494,,1084,654,36,0.363468635,0,2021,48.12585189,12/3/2024
98584,Shelton,Mason County,53045,WA,16547,16398,-0.254658385,2.278237747,17425.31044,878.3104409,,16398,10196,3479,0.166056836,0.025,2021,54.04923089,12/3/2024
98560,Matlock,Mason County,53045,WA,71,64,-0.254658385,1.464788732,34.13461539,-36.86538462,,64,45,0,0.296875,,2021,0,12/3/2024
98555,Lilliwaup,Mason County,53045,WA,986,1022,-0.254658385,0.246450304,1030.633745,44.63374486,,1022,230,37,0.738747554,0,2021,53.24692563,12/3/2024
98588,Tahuya,Mason County,53045,WA,1327,1340,-0.254658385,1.122079879,1377.798522,50.7985225,,1340,682,34,0.465671642,0,2021,52.52939633,12/3/2024
98524,Allyn,Mason County,53045,WA,1983,2151,-0.254658385,2.128088754,1635.270142,-347.7298578,,2151,1517,174,0.213854021,0.167,2021,30.58930967,12/3/2024
98528,Belfair,Mason County,53045,WA,5671,5645,-0.254658385,2.259213543,5671.885264,0.885263815,,5645,3691,1165,0.139769708,0.079,2021,48.61405989,12/3/2024
98621,Grays River,Wahkiakum County,53069,WA,151,104,0.818181818,2.046357616,104.5760518,-46.42394822,,104,101,3,0,0,2021,17.02409626,12/3/2024
98612,Cathlamet,Wahkiakum County,53069,WA,1507,1477,0.818181818,2.124087591,1516.415808,9.41580756,,1477,1188,158,0.088693297,0.037,2021,49.23969258,12/3/2024
98643,Rosburg,Wahkiakum County,53069,WA,274,256,0.818181818,1.295620438,349.6394366,75.63943662,,256,137,10,0.42578125,0,2021,76.94856381,12/3/2024
98647,Skamokawa,Wahkiakum County,53069,WA,162,167,0.818181818,1.580246914,176.5546875,14.5546875,,167,134,8,0.149700599,0,2021,57.82483484,12/3/2024
97839,Lexington,Morrow County,41049,OR,131,127,-0.125,2.221374046,87.78350516,-43.21649485,,127,118,7,0.015748031,0,2021,14.71815418,12/3/2024
97843,Ione,Morrow County,41049,OR,356,362,-0.125,2.098314607,394.1258367,38.12583668,,362,241,98,0.063535912,0,2021,59.59651488,12/3/2024
97844,Irrigon,Morrow County,41049,OR,1409,1390,-0.125,2.69907736,1168.91796,-240.0820405,,1390,1057,197,0.097841727,0,2021,31.09906886,12/3/2024
97836,Heppner,Morrow County,41049,OR,1286,1208,-0.125,1.67029549,1421.3054,135.3054004,,1208,566,311,0.274006623,0.072,2021,59.40335012,12/3/2024
97818,Boardman,Morrow County,41049,OR,1491,1550,-0.125,2.918846412,2001.818244,510.8182445,,1550,942,537,0.045806452,0.044,2021,83.78260259,12/3/2024
97343,Eddyville,Lincoln County,41041,OR,148,164,-0.105,1.97972973,164.668942,16.66894198,,164,109,40,0.091463415,0,2021,60.16473873,12/3/2024
97326,Blodgett,Lincoln County,41041,OR,543,411,-0.105,2.572744015,335.4395132,-207.5604868,,411,335,21,0.133819951,0,2021,9.34181589,12/3/2024
97357,Logsden,Lincoln County,41041,OR,139,165,-0.105,1.395683453,121.8041237,-17.19587629,,165,123,15,0.163636364,0,2021,35.89307551,12/3/2024
97391,Toledo,Lincoln County,41041,OR,2568,2414,-0.105,2.49182243,2691.604313,123.6043132,,2414,1447,873,0.038939519,0,2021,53.54115964,12/3/2024
97376,Seal Rock,Lincoln County,41041,OR,793,843,-0.105,1.319041614,824.8413002,31.84130019,,843,428,145,0.320284698,0.152,2021,52.72167215,12/3/2024
97394,Waldport,Lincoln County,41041,OR,3595,3631,-0.105,1.415855355,4102.113949,507.1139489,,3631,1909,488,0.339851281,0.089,2021,63.08475296,12/3/2024
97380,Siletz,Lincoln County,41041,OR,927,942,-0.105,2.450916936,870.6945423,-56.30545775,,942,568,277,0.102972399,0.007,2021,42.36018726,12/3/2024
97368,Otis,Lincoln County,41041,OR,1715,1694,-0.105,1.939358601,1317.961515,-397.0384847,,1694,976,342,0.221959858,0,2021,24.82239881,12/3/2024
97498,Yachats,Lincoln County,41041,OR,1644,1705,-0.105,1.113138686,2116.537705,472.5377049,,1705,714,207,0.459824047,0.231,2021,78.1167943,12/3/2024
97367,Lincoln City,Lincoln County,41041,OR,7772,7993,-0.105,1.289629439,8479.955303,707.9553028,,7993,3112,1712,0.396471913,0.075,2021,57.95287319,12/3/2024
97365,Newport,Lincoln County,41041,OR,5799,5825,-0.105,1.955164684,5549.916123,-249.0838772,,5825,2916,1833,0.18472103,0.033,2021,44.18683537,12/3/2024
97364,Neotsu,Lincoln County,41041,OR,442,424,-0.105,1.133484163,317.6047904,-124.3952096,,424,147,110,0.393867925,0.035,2021,19.69489467,12/3/2024
97388,Gleneden Beach,Lincoln County,41041,OR,1152,998,-0.105,0.880208333,1024.757396,-127.2426036,,998,259,114,0.626252505,0.444,2021,37.25461877,12/3/2024
97390,Tidewater,Lincoln County,41041,OR,722,505,-0.105,1.234072022,448.9203143,-273.0796857,,505,296,76,0.263366337,0,2021,9.75476213,12/3/2024
97366,South Beach,Lincoln County,41041,OR,1109,1141,-0.105,1.785392245,1283.191414,174.1914141,,1141,735,138,0.234881683,0.104,2021,64.72893364,12/3/2024
97369,Otter Rock,Lincoln County,41041,OR,311,312,-0.105,0.446945338,290.8633094,-20.13669065,,312,60,21,0.740384615,0.7,2021,41.94849365,12/3/2024
97341,Depoe Bay,Lincoln County,41041,OR,2702,2902,-0.105,0.972612879,3091.671994,389.6719939,,2902,1316,463,0.3869745,0,2021,63.40878995,12/3/2024
98360,Orting,Pierce County,53053,WA,5156,5259,-0.27595884,2.731574864,6429.990344,1273.990344,,5259,4281,764,0.040692147,0.04,2021,73.97365469,12/3/2024
98388,Steilacoom,Pierce County,53053,WA,2693,2821,-0.27595884,2.481247679,3177.030679,484.0306794,,2821,1735,977,0.038638781,0,2021,67.05668446,12/3/2024
98391,Bonney Lake,Pierce County,53053,WA,18774,19904,-0.27595884,2.8063279,22940.2986,4166.298599,,19904,16527,2646,0.036726286,0.022,2021,71.38869989,12/3/2024
98390,Sumner,Pierce County,53053,WA,4857,4716,-0.27595884,2.296685197,5713.451726,856.4517257,,4716,2536,2039,0.029898219,0,2021,66.70718927,12/3/2024
98418,Tacoma,Pierce County,53053,WA,4159,4230,-0.27595884,2.318826641,5486.395479,1327.395479,,4230,2716,1339,0.041371158,0.041,2021,81.37546276,12/3/2024
98396,Wilkeson,Pierce County,53053,WA,305,244,-0.27595884,2.455737705,263.4646195,-41.53538051,,244,186,58,0,0,2021,34.61240269,12/3/2024
98467,University Place,Pierce County,53053,WA,6524,6525,-0.27595884,2.357602698,6583.382355,59.38235485,,6525,3677,2470,0.057931034,0.049,2021,49.53280312,12/3/2024
98373,Puyallup,Pierce County,53053,WA,10190,10905,-0.27595884,2.66889107,13984.45985,3794.459847,,10905,5986,4518,0.036772123,0.021,2021,86.83991596,12/3/2024
98498,Lakewood,Pierce County,53053,WA,12390,12318,-0.27595884,2.321549637,12695.8302,305.8302044,,12318,6710,4652,0.077610002,0.055,2021,51.13299706,12/3/2024
98408,Tacoma,Pierce County,53053,WA,8497,8481,-0.27595884,2.432623279,9625.822545,1128.822545,,8481,5222,2899,0.042447825,0.02,2021,62.24145934,12/3/2024
98349,Lakebay,Pierce County,53053,WA,2879,2856,-0.27595884,1.767974991,3182.737328,303.7373281,,2856,1830,254,0.270308123,0,2021,59.43280705,12/3/2024
98422,Tacoma,Pierce County,53053,WA,8270,8172,-0.27595884,2.627811366,9066.86085,796.8608504,,8172,6139,1764,0.032917279,0.023,2021,58.49359168,12/3/2024
98443,Tacoma,Pierce County,53053,WA,2191,2246,-0.27595884,2.434961205,2559.794377,368.7943768,,2246,1826,329,0.040516474,0,2021,65.88446407,12/3/2024
98354,Milton,Pierce County,53053,WA,3039,3378,-0.27595884,2.484698914,3785.971792,746.9717918,,3378,1829,1383,0.049141504,0.074,2021,73.84080035,12/3/2024
98404,Tacoma,Pierce County,53053,WA,12981,12748,-0.27595884,2.830983745,13905.41364,924.4136439,,12748,7739,4515,0.038751177,0.026,2021,55.91146894,12/3/2024
98333,Fox Island,Pierce County,53053,WA,1535,1519,-0.27595884,2.353745928,1624.219485,89.21948519,,1519,1279,92,0.097432521,0.2,2021,54.56721107,12/3/2024
98424,Fife,Pierce County,53053,WA,4408,4580,-0.27595884,2.614337568,5391.423117,983.423117,,4580,2048,2347,0.040393013,0.017,2021,71.50999508,12/3/2024
98409,Tacoma,Pierce County,53053,WA,11624,11744,-0.27595884,2.40175499,14121.3405,2497.340497,,11744,4653,6698,0.033463896,0.018,2021,70.66210215,12/3/2024
98465,Tacoma,Pierce County,53053,WA,3432,3650,-0.27595884,1.939393939,4301.859375,869.859375,,3650,1795,1703,0.041643836,0,2021,74.62749758,12/3/2024
98444,Tacoma,Pierce County,53053,WA,13938,13903,-0.27595884,2.554455446,14293.84884,355.8488372,,13903,5860,7104,0.06753938,0.05,2021,51.22000383,12/3/2024
98466,Tacoma,Pierce County,53053,WA,12714,12566,-0.27595884,2.312490168,14366.33135,1652.331349,,12566,6328,5540,0.055546713,0.046,2021,61.94486908,12/3/2024
98332,Gig Harbor,Pierce County,53053,WA,7432,7470,-0.27595884,2.548439182,8931.741499,1499.741499,,7470,5955,1243,0.036412316,0.022,2021,69.32206019,12/3/2024
98374,Puyallup,Pierce County,53053,WA,15638,15166,-0.27595884,2.832395447,18744.55774,3106.557741,,15166,10374,4127,0.043848081,0.052,2021,68.99951259,12/3/2024
98323,Carbonado,Pierce County,53053,WA,277,247,-0.27595884,2.732851986,256.1426684,-20.85733157,,247,218,24,0.020242915,0,2021,40.86512605,12/3/2024
98446,Tacoma,Pierce County,53053,WA,4370,4813,-0.27595884,2.733409611,6432.259523,2062.259523,,4813,3348,1141,0.067317681,0.051,2021,97.06271668,12/3/2024
98303,Anderson Island,Pierce County,53053,WA,1081,1098,-0.27595884,1.453283996,1295.686187,214.6861871,,1098,772,39,0.261384335,0,2021,68.99388504,12/3/2024
98327,Dupont,Pierce County,53053,WA,4123,4345,-0.27595884,2.307543051,4839.779693,716.7796931,,4345,2272,1836,0.054545455,0.065,2021,66.45204358,12/3/2024
98438,McChord AFB,Pierce County,53053,WA,3,12,-0.27595884,203.3333333,3.609836066,0.609836066,,12,0,12,0,0,2021,69.47441794,12/3/2024
98387,Spanaway,Pierce County,53053,WA,16967,16931,-0.27595884,3.023810927,19071.29824,2104.298236,,16931,12249,4115,0.033488867,0.012,2021,61.33498801,12/3/2024
98385,South Prairie,Pierce County,53053,WA,173,203,-0.27595884,2.092485549,259.5,86.5,,203,187,4,0.0591133,0,2021,99.94721251,12/3/2024
98335,Gig Harbor,Pierce County,53053,WA,11282,11336,-0.27595884,2.401879099,13419.90944,2137.90944,,11336,8312,2473,0.04860621,0.026,2021,68.05910003,12/3/2024
98351,Longbranch,Pierce County,53053,WA,897,868,-0.27595884,1.80490524,633.2742434,-263.7257566,,868,485,111,0.313364055,0,2021,18.40381992,12/3/2024
98375,Puyallup,Pierce County,53053,WA,10620,10513,-0.27595884,3.046045198,11630.16229,1010.162292,,10513,7608,2409,0.047179682,0,2021,58.36658002,12/3/2024
98439,Lakewood,Pierce County,53053,WA,2372,2412,-0.27595884,2.217537943,2733.211407,361.2114068,,2412,127,2001,0.11774461,0.054,2021,64.23707642,12/3/2024
98406,Tacoma,Pierce County,53053,WA,10440,10348,-0.27595884,2.208045977,10859.37533,419.3753254,,10348,6385,3533,0.041553923,0.028,2021,52.72342693,12/3/2024
98329,Gig Harbor,Pierce County,53053,WA,4274,4457,-0.27595884,2.588441741,4596.201573,322.2015728,,4457,3683,404,0.083015481,0.071,2021,56.34009096,12/3/2024
98338,Graham,Pierce County,53053,WA,10491,11251,-0.27595884,2.76417882,14094.60188,3603.601883,,11251,9167,1635,0.039907564,0.037,2021,83.87436361,12/3/2024
98403,Tacoma,Pierce County,53053,WA,4415,4565,-0.27595884,1.850283126,4448.508385,33.50838536,,4565,1728,2564,0.059802848,0.071,2021,49.37747485,12/3/2024
